Source;Target;Weight
Svoboda;Hahnová;0.23076923076923078
Svoboda;Henner;0.23076923076923078
Svoboda;Městská část Praha 11;0.23076923076923078
Svoboda;Paul;0.23076923076923078
Svoboda;SPD 10 Bc;0.23076923076923078
Svoboda;Vašíček;0.23076923076923078
Svoboda;Vostenak;0.23076923076923078
Svoboda;gšt;0.23076923076923078
Svoboda;Mitterwald;0.23076923076923078
Svoboda;NOS;0.23076923076923078
Svoboda;Schmeidler;0.23076923076923078
Svoboda;Konečná;0.14285714285714285
Hitler;Stalin;0.0625
Hitler;Třetí říše;0.13793103448275862
Pellegrini;Morawiecki;0.23076923076923078
Pellegrini;Metnar;0.05714285714285714
Pellegrini;Ministerstvo práce a sociálních věcí;0.05405405405405406
Pellegrini;ČEZu;0.06060606060606061
Pellegrini;Bárta;0.0625
Pellegrini;Schäuble;0.06896551724137931
Ministerstvo životního prostředí;Ministerstvo pro místní rozvoj;0.075
Ministerstvo životního prostředí;Dzurilla;0.1388888888888889
Ministerstvo životního prostředí;Nejvyšší soud;0.05555555555555555
Ministerstvo životního prostředí;NÚKIB;0.06451612903225806
Ministerstvo životního prostředí;Bezpečnostní rada státu;0.10344827586206896
Ministerstvo životního prostředí;CzechInvest;0.07407407407407407
Ministerstvo životního prostředí;Ministerstvo obrany;0.07407407407407407
Ministerstvo životního prostředí;Ministerstvo zemědělství;0.07407407407407407
Ministerstvo životního prostředí;Infocz;0.07692307692307693
Ministerstvo životního prostředí;Thermal;0.07692307692307693
Ministerstvo životního prostředí;Ministerstvo školství;0.08
Dvořák;Rada pro výzkum vývoj a inovace;0.05555555555555555
Dvořák;IT;0.06451612903225806
Dvořák;MfD;0.1111111111111111
Vondráček;Němcová;0.05714285714285714
Morawiecki;Varšavská smlouva;0.075
Morawiecki;Rada pro výzkum vývoj a inovace;0.05555555555555555
Morawiecki;Ministerstvo práce a sociálních věcí;0.05714285714285714
Morawiecki;Schäuble;0.11538461538461539
Beneš;Národní rozvojový fond;0.06451612903225806
Beneš;IT;0.06451612903225806
Beneš;Thomayerovy nemocnice;0.07142857142857142
Novák;Hnilička;0.09090909090909091
Novák;Sáblíková;0.11538461538461539
Novák;Letiště Václava Havla;0.07692307692307693
Česká televize;Český rozhlas;0.05128205128205128
Česká televize;Českou televizi;0.06666666666666667
Ministerstvo vnitra;Rada pro výzkum vývoj a inovace;0.05714285714285714
Ministerstvo vnitra;NÚKIB;0.0625
Ministerstvo vnitra;Národní sportovní agentura;0.06451612903225806
Ministerstvo vnitra;Bezpečnostní rada státu;0.1
Ministerstvo vnitra;Ministerstvo spravedlnosti;0.06666666666666667
Ministerstvo vnitra;Ministerstvo školství;0.07692307692307693
Charanzová;Dlabajová;0.5714285714285714
Charanzová;Hlaváček;0.075
Charanzová;Zdechovský;0.07692307692307693
Charanzová;Polčák;0.11428571428571428
Charanzová;Pospíšil;0.12121212121212122
Charanzová;Niedermayer;0.09090909090909091
Charanzová;Tusk;0.058823529411764705
Charanzová;Národní galerie;0.06060606060606061
Charanzová;ALDE;0.13333333333333333
Charanzová;Bezpečnostní rada státu;0.0625
Charanzová;Telička;0.2692307692307692
Charanzová;Tošenovský;0.14814814814814814
Charanzová;Ježek;0.2916666666666667
Charanzová;Poche;0.1111111111111111
Charanzová;Szijjártó;0.1111111111111111
Charanzová;Konečná;0.1111111111111111
Faltýnek;Mynář;0.06060606060606061
Ministerstvo pro místní rozvoj;Česká pošta;0.05405405405405406
Ministerstvo pro místní rozvoj;Metnar;0.0967741935483871
Ministerstvo pro místní rozvoj;Nacher;0.06060606060606061
Ministerstvo pro místní rozvoj;Svaz průmyslu a dopravy;0.06666666666666667
Ministerstvo pro místní rozvoj;Apple Store;0.06666666666666667
Ministerstvo pro místní rozvoj;Cook;0.07407407407407407
Ministerstvo pro místní rozvoj;Ministerstvo spravedlnosti;0.06666666666666667
Ministerstvo pro místní rozvoj;Airbnb;0.06666666666666667
Ministerstvo pro místní rozvoj;Bárta;0.06896551724137931
Ministerstvo pro místní rozvoj;Ministerstvo obrany;0.07142857142857142
Ministerstvo pro místní rozvoj;Bartha;0.07407407407407407
Feri;Jaklo;0.08571428571428572
Šojdrová;Zdechovský;0.25
Šojdrová;Polčák;0.12121212121212122
Šojdrová;Pospíšil;0.12903225806451613
Šojdrová;Niedermayer;0.0967741935483871
Šojdrová;Telička;0.10714285714285714
Šojdrová;Sehnalová;0.1111111111111111
Šojdrová;Tošenovský;0.16
Šojdrová;Ježek;0.11538461538461539
Šojdrová;Poche;0.12
Šojdrová;Konečná;0.12
Schwarzenberg;Sudetoněmecký landsmanšaft;0.08
Dzurilla;Makron;0.05405405405405406
Dzurilla;Baťa;0.05405405405405406
Dzurilla;Rada pro výzkum vývoj a inovace;0.06060606060606061
Dzurilla;Pospíšil;0.0625
Dzurilla;Metnar;0.06666666666666667
Dzurilla;Nacher;0.06451612903225806
Dzurilla;Centre Pompidou;0.1
Dzurilla;Akademie věd;0.06451612903225806
Dzurilla;Tusk;0.06451612903225806
Dzurilla;Národní galerie;0.14285714285714285
Dzurilla;Němec;0.07142857142857142
Dzurilla;Úřad pro zastupování státu ve věcech majetkových;0.07142857142857142
Dzurilla;Jerman;0.06896551724137931
Dzurilla;Bezpečnostní rada státu;0.06896551724137931
Dzurilla;Lasvignes;0.07407407407407407
Dzurilla;Apple Store;0.1111111111111111
Dzurilla;Cook;0.17391304347826086
Dzurilla;ČEZu;0.07142857142857142
Dzurilla;Národní rozvojový fond;0.07142857142857142
Dzurilla;IT;0.2
Dzurilla;Airbnb;0.07142857142857142
Dzurilla;Českých drah;0.07407407407407407
Dzurilla;Apple;0.07407407407407407
Dzurilla;Arajma;0.07407407407407407
Dzurilla;Infocz;0.08
Dzurilla;Ministerstvo školství;0.08333333333333333
Dlabajová;Hlaváček;0.05128205128205128
Dlabajová;Zdechovský;0.05263157894736842
Dlabajová;Polčák;0.08823529411764706
Dlabajová;Pospíšil;0.09375
Dlabajová;Niedermayer;0.0625
Dlabajová;ALDE;0.10344827586206896
Dlabajová;Bezpečnostní rada státu;0.06666666666666667
Dlabajová;Telička;0.2916666666666667
Dlabajová;Tošenovský;0.11538461538461539
Dlabajová;Ježek;0.3181818181818182
Dlabajová;Infocz;0.07692307692307693
Dlabajová;Poche;0.12
Dlabajová;Szijjártó;0.12
Dlabajová;Konečná;0.12
OKD;Liberty Ostrava;0.08
ČTK;Rada ČTK;0.3076923076923077
ČTK;Semín;0.21739130434782608
Strakově akademii;Bezpečnostní rada státu;0.06896551724137931
Scheinherr;Hlaváček;0.1111111111111111
Scheinherr;Hlubuček;0.07142857142857142
Scheinherr;Správa železniční dopravní cesty s o;0.07142857142857142
Scheinherr;Trestík;0.08
Hrnčíř;ENF;0.1875
Hrnčíř;Evropa národů a svobody;0.1935483870967742
Hrnčíř;Novotný;0.23333333333333334
Hrnčíř;Národní sdružení;0.23076923076923078
Hrnčíř;PS PČR;0.25925925925925924
Hrnčíř;Wilder;0.06666666666666667
Hrnčíř;Doležal;0.2916666666666667
Hrnčíř;Horák;0.2916666666666667
Hrnčíř;Lega;0.25
Hrnčíř;MBA;0.38095238095238093
Hrnčíř;Schubert;0.3181818181818182
Hrnčíř;Úřad práce ČR;0.3181818181818182
Hrnčíř;Pupavová;0.3333333333333333
Hrnčíř;DICKFELD;0.3333333333333333
Hrnčíř;Lukeš;0.3333333333333333
Hrnčíř;Pošarová;0.3333333333333333
Hrnčíř;Henner;0.35
Hrnčíř;Městská část Praha 11;0.35
Hrnčíř;Paul;0.35
Hrnčíř;SPD 10 Bc;0.35
Hrnčíř;Vašíček;0.35
Hrnčíř;Vostenak;0.35
Hrnčíř;gšt;0.35
Hrnčíř;Mitterwald;0.35
Hrnčíř;NOS;0.35
